"DateTime","FileName","Solver","Algorithm","Control","Residuals","Deviance","Gradient","Parameters","Rmat","Convergence","Passed","Tags","MachID"
"","","","","","","","","","","","","",""
"2021-08-10 12:07","BOD2_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","BOD2_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","2.201059e-08","TRUE","TRUE","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","2.459187e-08","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","1.896368e-06","TRUE","3.497066e-07","7.75718e-08","2.084043e-07","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","1.896368e-06","TRUE","3.497066e-07","7.75718e-08","2.084043e-07","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","TRUE","TRUE","2.016854e-08","TRUE","1.750105e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","2.459187e-08","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Leaves_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","8.85601e-06","TRUE","1.479222e-06","2.323101e-07","0.0001879009","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","2.422712e-08","TRUE","2.475177e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","2.227641e-05","TRUE","3.74638e-06","1.361232e-06","2.684076e-06","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","2.227641e-05","TRUE","3.74638e-06","1.361232e-06","2.684076e-06","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","9.333713e-08","TRUE","1.851355e-08","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","2.422712e-08","TRUE","2.475177e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Lipo_1.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()","6.897549e-08","TRUE","1.875541e-08","TRUE","1.670325e-08","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Rumford_1.R","nlsj::nlsj","default","nlsj::nlsj.control()","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Rumford_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","TRUE","TRUE","3.597265e-08","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Rumford_1.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","TRUE","TRUE","3.597265e-08","TRUE","TRUE","TRUE","Indeterminate",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Rumford_1.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
"2021-08-10 12:07","Rumford_1.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Passed",NA,"LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM"
